timestamp_ms,x,y,z,timestamp
418126,-3.05,0.12,-0.12,1970-01-01 00:06:58.126
418139,2.87,0.92,0.92,1970-01-01 00:06:58.139
418151,2.81,1.04,1.1,1970-01-01 00:06:58.151
418164,1.34,0.98,0.92,1970-01-01 00:06:58.164
418176,0.0,0.61,0.18,1970-01-01 00:06:58.176
418189,0.61,0.61,0.12,1970-01-01 00:06:58.189
418201,1.4,0.67,0.18,1970-01-01 00:06:58.201
418214,0.73,0.43,-0.12,1970-01-01 00:06:58.214
418227,-0.37,0.24,-0.37,1970-01-01 00:06:58.227
418239,-0.92,0.12,-0.24,1970-01-01 00:06:58.239
418252,0.31,0.37,0.06,1970-01-01 00:06:58.252
418264,0.79,0.43,0.18,1970-01-01 00:06:58.264
418277,-0.24,0.37,0.06,1970-01-01 00:06:58.277
418289,0.12,0.43,0.12,1970-01-01 00:06:58.289
418302,1.16,0.55,0.24,1970-01-01 00:06:58.302
418315,1.22,0.55,0.31,1970-01-01 00:06:58.315
418328,0.92,0.61,0.37,1970-01-01 00:06:58.328
418340,-1.53,0.61,0.73,1970-01-01 00:06:58.340
418353,-0.92,-0.67,-1.89,1970-01-01 00:06:58.353
418366,8.12,1.22,0.12,1970-01-01 00:06:58.366
418378,3.23,1.53,1.4,1970-01-01 00:06:58.378
418390,0.0,0.55,0.61,1970-01-01 00:06:58.390
418403,5.43,0.92,0.49,1970-01-01 00:06:58.403
418415,4.03,0.18,-1.4,1970-01-01 00:06:58.415
418428,-3.42,0.79,0.79,1970-01-01 00:06:58.428
418440,0.06,0.49,0.18,1970-01-01 00:06:58.440
418452,4.15,0.43,-0.24,1970-01-01 00:06:58.452
418465,-2.87,-0.24,-1.4,1970-01-01 00:06:58.465
418478,-3.91,-0.06,-1.04,1970-01-01 00:06:58.478
418491,5.13,0.55,-0.06,1970-01-01 00:06:58.491
418504,4.64,0.49,0.0,1970-01-01 00:06:58.504
418517,-0.37,0.31,0.12,1970-01-01 00:06:58.517
418530,-2.99,0.18,-0.24,1970-01-01 00:06:58.530
418543,0.24,0.61,0.43,1970-01-01 00:06:58.543
418555,1.95,0.92,1.16,1970-01-01 00:06:58.555
418568,0.92,0.85,1.1,1970-01-01 00:06:58.568
418581,0.31,0.67,0.49,1970-01-01 00:06:58.581
418593,1.04,0.79,0.49,1970-01-01 00:06:58.593
418606,1.71,0.92,0.79,1970-01-01 00:06:58.606
418619,2.56,0.85,0.79,1970-01-01 00:06:58.619
418631,1.34,0.55,0.06,1970-01-01 00:06:58.631
418644,-0.67,0.43,-0.18,1970-01-01 00:06:58.644
418657,-1.1,0.43,15.56,1970-01-01 00:06:58.657
418670,1.89,0.49,0.18,1970-01-01 00:06:58.670
418682,1.59,0.43,0.12,1970-01-01 00:06:58.682
418695,-0.92,0.24,-0.18,1970-01-01 00:06:58.695
418707,-0.18,0.31,-0.06,1970-01-01 00:06:58.707
418720,0.79,0.37,0.0,1970-01-01 00:06:58.720
418733,0.61,0.43,0.0,1970-01-01 00:06:58.733
418746,0.0,0.31,-0.12,1970-01-01 00:06:58.746
418759,15.56,0.49,0.06,1970-01-01 00:06:58.759
418772,1.04,0.61,0.18,1970-01-01 00:06:58.772
418784,1.22,0.61,0.24,1970-01-01 00:06:58.784
418796,1.16,0.55,0.18,1970-01-01 00:06:58.796
418809,0.55,0.61,0.12,1970-01-01 00:06:58.809
418821,0.55,0.55,0.12,1970-01-01 00:06:58.821
418834,0.79,0.49,0.0,1970-01-01 00:06:58.834
418846,0.18,0.37,-0.12,1970-01-01 00:06:58.846
418859,-0.24,0.24,-0.24,1970-01-01 00:06:58.859
418872,-0.06,0.31,-0.18,1970-01-01 00:06:58.872
418884,0.24,0.37,-0.12,1970-01-01 00:06:58.884
418897,0.37,0.43,-0.12,1970-01-01 00:06:58.897
418911,-0.92,0.18,-0.37,1970-01-01 00:06:58.911
418925,0.98,0.31,-0.49,1970-01-01 00:06:58.925
418938,0.61,0.55,0.18,1970-01-01 00:06:58.938
418952,-0.67,0.49,0.06,1970-01-01 00:06:58.952
418966,1.22,0.43,-0.12,1970-01-01 00:06:58.966
418979,0.43,0.43,-0.06,1970-01-01 00:06:58.979
418993,0.67,0.67,0.49,1970-01-01 00:06:58.993
419006,1.83,0.55,0.18,1970-01-01 00:06:59.006
419019,1.04,0.49,-15.56,1970-01-01 00:06:59.019
419032,-0.61,0.49,0.0,1970-01-01 00:06:59.032
419045,1.4,0.55,0.24,1970-01-01 00:06:59.045
419057,0.85,0.43,0.0,1970-01-01 00:06:59.057
419070,-1.1,0.37,-0.12,1970-01-01 00:06:59.070
419082,-1.04,0.31,-0.18,1970-01-01 00:06:59.082
419095,1.89,0.55,0.18,1970-01-01 00:06:59.095
419108,1.16,0.55,0.18,1970-01-01 00:06:59.108
419121,-0.18,0.43,-0.06,1970-01-01 00:06:59.121
419133,0.67,0.49,0.0,1970-01-01 00:06:59.133
419146,1.16,0.49,0.06,1970-01-01 00:06:59.146
419158,1.04,0.49,0.12,1970-01-01 00:06:59.158
419171,-0.06,0.37,-0.12,1970-01-01 00:06:59.171
419183,-0.06,0.43,-0.06,1970-01-01 00:06:59.183
419196,0.31,0.49,0.06,1970-01-01 00:06:59.196
419208,0.92,0.55,0.18,1970-01-01 00:06:59.208
419221,0.61,0.49,0.0,1970-01-01 00:06:59.221
419234,0.24,0.49,0.06,1970-01-01 00:06:59.234
419246,0.79,0.49,0.0,1970-01-01 00:06:59.246
419259,1.4,0.49,0.0,1970-01-01 00:06:59.259
419271,-0.12,0.37,-0.06,1970-01-01 00:06:59.271
419284,-0.24,0.37,-0.06,1970-01-01 00:06:59.284
419296,0.79,0.49,0.0,1970-01-01 00:06:59.296
419309,0.73,0.49,0.12,1970-01-01 00:06:59.309
419321,-0.18,0.43,0.06,1970-01-01 00:06:59.321
419334,-0.12,0.43,0.06,1970-01-01 00:06:59.334
419347,0.85,0.49,0.06,1970-01-01 00:06:59.347
419360,1.28,0.55,0.06,1970-01-01 00:06:59.360
419372,1.04,0.49,0.06,1970-01-01 00:06:59.372
419386,-0.55,0.37,-0.12,1970-01-01 00:06:59.386
419399,-0.12,0.37,-0.12,1970-01-01 00:06:59.399
419412,1.16,0.55,0.12,1970-01-01 00:06:59.412
419425,0.61,0.55,0.24,1970-01-01 00:06:59.425
419438,0.85,0.55,0.06,1970-01-01 00:06:59.438
419451,0.85,0.49,0.06,1970-01-01 00:06:59.451
419463,0.73,0.55,0.12,1970-01-01 00:06:59.463
419476,1.04,0.49,0.06,1970-01-01 00:06:59.476
419489,0.43,0.43,-0.06,1970-01-01 00:06:59.489
419502,-0.43,0.37,-0.18,1970-01-01 00:06:59.502
419515,0.55,0.49,-0.06,1970-01-01 00:06:59.515
419528,1.04,0.49,0.0,1970-01-01 00:06:59.528
419541,0.06,0.43,-0.06,1970-01-01 00:06:59.541
419554,-0.06,0.43,-0.06,1970-01-01 00:06:59.554
419568,0.92,0.49,0.06,1970-01-01 00:06:59.568
419580,0.98,0.49,0.12,1970-01-01 00:06:59.580
419592,0.61,0.55,0.12,1970-01-01 00:06:59.592
419605,0.12,0.49,0.06,1970-01-01 00:06:59.605
419618,0.49,0.49,0.12,1970-01-01 00:06:59.618
419631,0.67,0.49,0.06,1970-01-01 00:06:59.631
419643,0.49,0.49,0.06,1970-01-01 00:06:59.643
419656,0.43,0.43,0.0,1970-01-01 00:06:59.656
419669,0.67,0.49,0.06,1970-01-01 00:06:59.669
419682,0.92,0.49,0.06,1970-01-01 00:06:59.682
419694,0.61,0.43,0.0,1970-01-01 00:06:59.694
419706,0.12,0.43,0.06,1970-01-01 00:06:59.706
419719,0.49,0.49,0.06,1970-01-01 00:06:59.719
419732,0.73,0.49,0.06,1970-01-01 00:06:59.732
419744,0.37,0.43,0.0,1970-01-01 00:06:59.744
419757,0.67,0.49,0.06,1970-01-01 00:06:59.757
419769,0.67,0.49,0.06,1970-01-01 00:06:59.769
419781,0.73,0.49,0.06,1970-01-01 00:06:59.781
419794,0.55,0.49,0.06,1970-01-01 00:06:59.794
419807,0.31,0.43,0.06,1970-01-01 00:06:59.807
419819,0.37,0.43,0.0,1970-01-01 00:06:59.819
419832,0.43,0.43,0.0,1970-01-01 00:06:59.832
419845,0.43,0.49,0.06,1970-01-01 00:06:59.845
419857,0.61,0.49,0.06,1970-01-01 00:06:59.857
419870,0.73,0.49,0.06,1970-01-01 00:06:59.870
419883,0.73,0.49,0.0,1970-01-01 00:06:59.883
419895,0.43,0.49,0.06,1970-01-01 00:06:59.895
419908,0.43,0.49,0.12,1970-01-01 00:06:59.908
419921,0.73,0.49,0.06,1970-01-01 00:06:59.921
419934,0.55,0.55,0.12,1970-01-01 00:06:59.934
419947,0.37,0.49,0.06,1970-01-01 00:06:59.947
419960,0.85,0.49,0.12,1970-01-01 00:06:59.960
419973,0.73,0.55,0.12,1970-01-01 00:06:59.973
419986,0.43,0.49,0.06,1970-01-01 00:06:59.986
419999,0.73,0.49,0.06,1970-01-01 00:06:59.999
420012,0.85,0.49,0.0,1970-01-01 00:07:00.012
420026,-0.06,0.43,-0.06,1970-01-01 00:07:00.026
420039,0.18,0.43,0.0,1970-01-01 00:07:00.039
420052,0.92,0.49,0.06,1970-01-01 00:07:00.052
420065,0.73,0.49,0.12,1970-01-01 00:07:00.065
420078,0.43,0.49,0.0,1970-01-01 00:07:00.078
420090,0.55,0.49,0.06,1970-01-01 00:07:00.090
420103,0.73,0.49,0.06,1970-01-01 00:07:00.103
420116,0.43,0.49,0.06,1970-01-01 00:07:00.116
420129,0.43,0.49,0.0,1970-01-01 00:07:00.129
420142,0.67,0.49,0.06,1970-01-01 00:07:00.142
420155,0.55,0.49,0.06,1970-01-01 00:07:00.155
420168,0.61,0.43,0.0,1970-01-01 00:07:00.168
420181,0.55,0.43,0.0,1970-01-01 00:07:00.181
420194,0.31,0.43,-0.12,1970-01-01 00:07:00.194
420206,0.61,0.43,0.0,1970-01-01 00:07:00.206
420218,0.37,0.43,0.0,1970-01-01 00:07:00.218
420232,0.24,0.49,0.06,1970-01-01 00:07:00.232
420244,0.31,0.49,0.06,1970-01-01 00:07:00.244
420257,0.55,0.49,0.06,1970-01-01 00:07:00.257
420270,0.79,0.55,0.12,1970-01-01 00:07:00.270
420284,0.73,0.49,0.18,1970-01-01 00:07:00.284
420298,0.37,0.49,0.06,1970-01-01 00:07:00.298
420311,0.55,0.49,0.12,1970-01-01 00:07:00.311
420325,0.31,0.49,0.18,1970-01-01 00:07:00.325
420339,0.49,-0.18,-1.28,1970-01-01 00:07:00.339
420352,4.46,1.1,0.55,1970-01-01 00:07:00.352
420365,1.4,0.79,0.55,1970-01-01 00:07:00.365
420377,0.92,0.61,0.61,1970-01-01 00:07:00.377
420390,3.36,0.55,-0.06,1970-01-01 00:07:00.390
420404,-1.4,0.73,0.55,1970-01-01 00:07:00.404
420420,-0.92,0.67,0.73,1970-01-01 00:07:00.420
420433,3.48,0.55,0.0,1970-01-01 00:07:00.433
420446,-0.18,0.37,-0.31,1970-01-01 00:07:00.446
420460,-0.37,0.55,0.31,1970-01-01 00:07:00.460
420474,3.48,0.73,0.49,1970-01-01 00:07:00.474
420486,2.87,0.49,0.0,1970-01-01 00:07:00.486
420500,-2.75,0.31,-0.06,1970-01-01 00:07:00.500
420513,-0.37,0.31,-0.18,1970-01-01 00:07:00.513
420527,1.53,0.18,-0.37,1970-01-01 00:07:00.527
420540,1.22,0.49,0.0,1970-01-01 00:07:00.540
420554,-1.89,0.12,-0.43,1970-01-01 00:07:00.554
420567,0.73,0.49,0.24,1970-01-01 00:07:00.567
420580,0.61,0.37,-0.18,1970-01-01 00:07:00.580
420593,-1.04,0.43,0.06,1970-01-01 00:07:00.593
420606,-0.37,0.55,0.18,1970-01-01 00:07:00.606
420619,2.38,0.61,0.24,1970-01-01 00:07:00.619
420632,0.73,0.61,0.31,1970-01-01 00:07:00.632
420645,0.12,0.49,0.12,1970-01-01 00:07:00.645
420658,1.53,0.67,0.43,1970-01-01 00:07:00.658
420671,1.22,0.55,0.31,1970-01-01 00:07:00.671
420684,-0.06,0.49,0.24,1970-01-01 00:07:00.684
420697,-0.12,0.43,0.0,1970-01-01 00:07:00.697
420710,0.79,0.55,0.31,1970-01-01 00:07:00.710
420723,1.4,0.55,0.24,1970-01-01 00:07:00.723
420736,1.4,0.49,0.12,1970-01-01 00:07:00.736
420749,-0.55,0.43,0.0,1970-01-01 00:07:00.749
420761,-0.24,0.43,0.0,1970-01-01 00:07:00.761
420774,1.1,0.61,0.12,1970-01-01 00:07:00.774
420786,0.37,0.49,0.12,1970-01-01 00:07:00.786
420799,-0.31,0.49,0.0,1970-01-01 00:07:00.799
420811,0.37,0.49,0.06,1970-01-01 00:07:00.811
420823,0.92,0.55,0.18,1970-01-01 00:07:00.823
420836,0.55,0.55,0.18,1970-01-01 00:07:00.836
420848,0.43,0.49,0.12,1970-01-01 00:07:00.848
420861,0.24,0.43,0.06,1970-01-01 00:07:00.861
420873,0.31,0.49,0.0,1970-01-01 00:07:00.873
420885,0.61,0.49,0.06,1970-01-01 00:07:00.885
420898,0.43,0.43,0.0,1970-01-01 00:07:00.898
420910,0.24,0.43,0.0,1970-01-01 00:07:00.910
420922,0.61,0.55,0.12,1970-01-01 00:07:00.922
420935,1.1,0.55,0.18,1970-01-01 00:07:00.935
420947,0.85,0.55,0.18,1970-01-01 00:07:00.947
420959,0.55,0.55,0.12,1970-01-01 00:07:00.959
420972,0.37,0.43,0.06,1970-01-01 00:07:00.972
420984,0.55,0.43,0.06,1970-01-01 00:07:00.984
420997,0.49,0.49,0.0,1970-01-01 00:07:00.997
421009,0.31,0.43,0.0,1970-01-01 00:07:01.009
421022,0.37,0.43,0.0,1970-01-01 00:07:01.022
421034,0.55,0.49,0.0,1970-01-01 00:07:01.034
421046,0.73,0.55,0.12,1970-01-01 00:07:01.046
421059,0.92,0.61,0.18,1970-01-01 00:07:01.059
421071,0.49,0.49,0.18,1970-01-01 00:07:01.071
421084,0.55,0.43,0.0,1970-01-01 00:07:01.084
421096,0.92,0.55,0.06,1970-01-01 00:07:01.096
421109,0.79,0.49,0.18,1970-01-01 00:07:01.109
421122,0.55,0.55,0.12,1970-01-01 00:07:01.122
421135,0.55,0.49,0.06,1970-01-01 00:07:01.135
421147,0.43,0.49,0.06,1970-01-01 00:07:01.147
421160,0.61,0.55,0.12,1970-01-01 00:07:01.160
421172,0.92,0.49,0.12,1970-01-01 00:07:01.172
421185,0.18,0.43,-0.06,1970-01-01 00:07:01.185
421198,0.0,0.43,-0.06,1970-01-01 00:07:01.198
421211,1.04,0.55,0.12,1970-01-01 00:07:01.211
421224,0.73,0.49,0.06,1970-01-01 00:07:01.224
421238,0.24,0.43,0.06,1970-01-01 00:07:01.238
421251,0.61,0.49,0.06,1970-01-01 00:07:01.251
421264,0.98,0.49,0.12,1970-01-01 00:07:01.264
421277,0.55,0.49,0.06,1970-01-01 00:07:01.277
421290,0.55,0.49,0.06,1970-01-01 00:07:01.290
421303,0.73,0.49,0.06,1970-01-01 00:07:01.303
421316,-0.79,0.37,0.06,1970-01-01 00:07:01.316
421329,-0.06,0.18,-0.43,1970-01-01 00:07:01.329
421342,1.1,0.67,0.31,1970-01-01 00:07:01.342
421355,-0.37,0.43,0.12,1970-01-01 00:07:01.355
421369,0.61,0.61,0.43,1970-01-01 00:07:01.369
421382,0.67,0.37,-0.24,1970-01-01 00:07:01.382
421395,0.06,0.55,0.18,1970-01-01 00:07:01.395
421408,1.59,0.55,0.24,1970-01-01 00:07:01.408
421421,1.71,0.49,0.12,1970-01-01 00:07:01.421
421433,-0.06,0.37,-0.18,1970-01-01 00:07:01.433
421446,0.06,0.49,0.12,1970-01-01 00:07:01.446
421459,2.01,0.61,0.37,1970-01-01 00:07:01.459
421471,2.08,0.61,0.06,1970-01-01 00:07:01.471
421484,-0.43,0.43,-0.06,1970-01-01 00:07:01.484
421496,0.12,0.49,0.0,1970-01-01 00:07:01.496
421509,0.92,0.49,0.0,1970-01-01 00:07:01.509
421521,0.31,0.37,-0.06,1970-01-01 00:07:01.521
421534,-0.24,0.37,-0.18,1970-01-01 00:07:01.534
421547,0.55,0.49,0.0,1970-01-01 00:07:01.547
421559,0.98,0.55,0.18,1970-01-01 00:07:01.559
421571,0.67,0.49,0.12,1970-01-01 00:07:01.571
421584,0.24,0.55,0.12,1970-01-01 00:07:01.584
421597,0.92,0.61,0.18,1970-01-01 00:07:01.597
421610,1.59,0.61,0.24,1970-01-01 00:07:01.610
421623,0.43,0.49,0.06,1970-01-01 00:07:01.623
421636,0.0,0.43,0.06,1970-01-01 00:07:01.636
421648,0.73,0.55,0.0,1970-01-01 00:07:01.648
421662,0.85,0.49,0.06,1970-01-01 00:07:01.662
421675,0.37,0.49,0.0,1970-01-01 00:07:01.675
421688,0.31,0.49,0.0,1970-01-01 00:07:01.688
421701,0.92,0.49,0.0,1970-01-01 00:07:01.701
421714,0.67,0.49,0.06,1970-01-01 00:07:01.714
421727,-0.06,0.49,0.0,1970-01-01 00:07:01.727
421740,-0.06,0.49,0.0,1970-01-01 00:07:01.740
421754,0.98,0.55,0.12,1970-01-01 00:07:01.754
421767,0.73,0.49,0.12,1970-01-01 00:07:01.767
421779,0.55,0.49,0.06,1970-01-01 00:07:01.779
421793,1.04,0.55,0.18,1970-01-01 00:07:01.793
421806,0.73,0.55,0.24,1970-01-01 00:07:01.806
421819,0.73,0.55,0.18,1970-01-01 00:07:01.819
421832,0.61,0.49,0.12,1970-01-01 00:07:01.832
421845,0.37,0.49,0.12,1970-01-01 00:07:01.845
421859,0.55,0.49,0.06,1970-01-01 00:07:01.859
421872,0.61,0.49,0.06,1970-01-01 00:07:01.872
421886,0.31,0.49,0.0,1970-01-01 00:07:01.886
421899,0.85,0.49,0.06,1970-01-01 00:07:01.899
421913,1.04,0.55,0.06,1970-01-01 00:07:01.913
421927,0.24,0.49,0.06,1970-01-01 00:07:01.927
421941,0.37,0.49,0.06,1970-01-01 00:07:01.941
421954,0.73,0.55,0.06,1970-01-01 00:07:01.954
421967,0.55,0.49,0.06,1970-01-01 00:07:01.967
421980,0.37,0.43,0.0,1970-01-01 00:07:01.980
421994,0.55,0.49,0.06,1970-01-01 00:07:01.994
422007,0.55,0.49,0.06,1970-01-01 00:07:02.007
422020,0.79,0.49,0.12,1970-01-01 00:07:02.020
422033,0.73,0.49,0.12,1970-01-01 00:07:02.033
422046,0.61,0.49,0.12,1970-01-01 00:07:02.046
422059,1.04,0.55,0.18,1970-01-01 00:07:02.059
422073,0.98,0.55,0.18,1970-01-01 00:07:02.073
422086,0.31,0.49,0.06,1970-01-01 00:07:02.086
422100,0.31,0.49,0.0,1970-01-01 00:07:02.100
422114,0.67,0.55,0.12,1970-01-01 00:07:02.114
422127,0.43,0.49,0.06,1970-01-01 00:07:02.127
422142,0.55,0.49,0.06,1970-01-01 00:07:02.142
422155,0.55,0.49,0.0,1970-01-01 00:07:02.155
422169,0.37,0.43,0.06,1970-01-01 00:07:02.169
422182,0.67,0.43,0.0,1970-01-01 00:07:02.182
422195,0.67,0.49,0.0,1970-01-01 00:07:02.195
422208,0.43,0.43,0.0,1970-01-01 00:07:02.208
422221,0.43,0.49,0.06,1970-01-01 00:07:02.221
422234,0.37,0.55,0.12,1970-01-01 00:07:02.234
422247,0.55,0.55,0.12,1970-01-01 00:07:02.247
422260,0.92,0.55,0.12,1970-01-01 00:07:02.260
422273,0.92,0.55,0.06,1970-01-01 00:07:02.273
422285,0.43,0.49,0.06,1970-01-01 00:07:02.285
422298,0.37,0.43,0.0,1970-01-01 00:07:02.298
422311,0.73,0.49,0.0,1970-01-01 00:07:02.311
422324,0.67,0.49,0.0,1970-01-01 00:07:02.324
422337,0.12,0.49,0.0,1970-01-01 00:07:02.337
422350,0.18,0.37,-0.06,1970-01-01 00:07:02.350
422363,0.67,0.49,0.06,1970-01-01 00:07:02.363
422376,0.67,0.49,0.0,1970-01-01 00:07:02.376
422389,0.55,0.49,0.06,1970-01-01 00:07:02.389
422401,0.49,0.43,0.0,1970-01-01 00:07:02.401
422414,0.67,0.49,0.0,1970-01-01 00:07:02.414
422427,0.85,0.49,0.06,1970-01-01 00:07:02.427
422442,1.28,0.61,0.24,1970-01-01 00:07:02.442
422456,0.0,0.37,-0.12,1970-01-01 00:07:02.456
422470,0.67,0.49,0.0,1970-01-01 00:07:02.470
422483,0.85,0.49,0.0,1970-01-01 00:07:02.483
422496,0.49,0.61,0.24,1970-01-01 00:07:02.496
422508,0.31,0.49,0.06,1970-01-01 00:07:02.508
422521,0.12,0.43,-0.06,1970-01-01 00:07:02.521
422534,0.55,0.55,0.06,1970-01-01 00:07:02.534
422547,0.98,0.55,0.24,1970-01-01 00:07:02.547
422559,0.61,0.49,0.0,1970-01-01 00:07:02.559
422572,0.06,0.43,-0.06,1970-01-01 00:07:02.572
422584,0.12,0.43,-0.06,1970-01-01 00:07:02.584
422597,1.1,0.55,0.06,1970-01-01 00:07:02.597
422610,0.92,0.55,0.06,1970-01-01 00:07:02.610
422623,0.31,0.43,-0.06,1970-01-01 00:07:02.623
422636,0.12,0.49,0.0,1970-01-01 00:07:02.636
422649,0.55,0.49,0.0,1970-01-01 00:07:02.649
422662,0.55,0.49,0.0,1970-01-01 00:07:02.662
422675,0.31,0.49,0.0,1970-01-01 00:07:02.675
422688,-4.03,-0.18,-0.55,1970-01-01 00:07:02.688
422701,2.38,-0.06,-1.28,1970-01-01 00:07:02.701
422715,6.1,1.28,0.67,1970-01-01 00:07:02.715
422728,-3.6,0.18,0.06,1970-01-01 00:07:02.728
422741,1.04,0.67,0.67,1970-01-01 00:07:02.741
422754,0.37,0.31,-0.49,1970-01-01 00:07:02.754
422766,-2.56,0.73,0.61,1970-01-01 00:07:02.766
422779,-0.49,0.67,0.67,1970-01-01 00:07:02.779
422792,3.42,0.61,-0.06,1970-01-01 00:07:02.792
422805,-2.2,0.24,-0.31,1970-01-01 00:07:02.805
422818,-3.85,0.55,0.06,1970-01-01 00:07:02.818
422831,4.94,0.67,0.18,1970-01-01 00:07:02.831
422844,2.14,0.37,-0.18,1970-01-01 00:07:02.844
422856,-1.77,0.24,-0.31,1970-01-01 00:07:02.856
422869,1.65,0.31,-0.43,1970-01-01 00:07:02.869
422881,3.54,0.49,-0.24,1970-01-01 00:07:02.881
422894,-0.79,0.43,-0.06,1970-01-01 00:07:02.894
422906,-0.31,0.43,-0.06,1970-01-01 00:07:02.906
422920,1.22,0.55,-15.63,1970-01-01 00:07:02.920
422933,0.06,0.43,0.0,1970-01-01 00:07:02.933
422945,0.37,0.55,0.18,1970-01-01 00:07:02.945
422958,0.85,0.55,0.0,1970-01-01 00:07:02.958
422971,0.31,0.55,0.06,1970-01-01 00:07:02.971
422984,0.12,0.49,0.0,1970-01-01 00:07:02.984
422997,1.4,0.49,0.0,1970-01-01 00:07:02.997
423010,0.61,0.43,0.0,1970-01-01 00:07:03.010
423023,-0.49,0.43,0.0,1970-01-01 00:07:03.023
423036,0.43,0.43,0.0,1970-01-01 00:07:03.036
423049,0.98,0.55,0.06,1970-01-01 00:07:03.049
423062,0.49,0.55,0.24,1970-01-01 00:07:03.062
423075,0.67,0.55,0.18,1970-01-01 00:07:03.075
423088,1.04,0.49,0.06,1970-01-01 00:07:03.088
423101,0.55,0.49,0.0,1970-01-01 00:07:03.101
423114,0.43,0.43,-0.06,1970-01-01 00:07:03.114
423127,0.06,0.37,-0.24,1970-01-01 00:07:03.127
423140,-0.06,0.37,-0.24,1970-01-01 00:07:03.140
423153,0.18,0.43,-0.06,1970-01-01 00:07:03.153
423167,0.61,0.43,0.0,1970-01-01 00:07:03.167
423179,0.79,0.49,0.06,1970-01-01 00:07:03.179
423192,0.49,0.49,0.06,1970-01-01 00:07:03.192
423206,0.61,0.55,0.18,1970-01-01 00:07:03.206
423219,0.67,0.49,0.12,1970-01-01 00:07:03.219
423232,0.18,0.43,0.06,1970-01-01 00:07:03.232
423244,-0.12,0.43,0.06,1970-01-01 00:07:03.244
423258,0.79,0.49,0.12,1970-01-01 00:07:03.258
423271,0.79,0.49,0.12,1970-01-01 00:07:03.271
423284,0.49,0.43,0.06,1970-01-01 00:07:03.284
423297,0.73,0.49,0.0,1970-01-01 00:07:03.297
423310,0.61,0.49,0.06,1970-01-01 00:07:03.310
423323,0.49,0.49,0.0,1970-01-01 00:07:03.323
423336,0.61,0.43,-0.06,1970-01-01 00:07:03.336
423350,0.0,0.43,-0.06,1970-01-01 00:07:03.350
423363,0.24,0.43,-0.06,1970-01-01 00:07:03.363
423376,0.79,0.43,-0.06,1970-01-01 00:07:03.376
423390,0.43,0.49,0.0,1970-01-01 00:07:03.390
423403,0.49,0.49,0.0,1970-01-01 00:07:03.403
423416,1.04,0.55,0.06,1970-01-01 00:07:03.416
423429,0.73,0.55,0.06,1970-01-01 00:07:03.429
423442,0.37,0.49,0.06,1970-01-01 00:07:03.442
423455,0.49,0.49,0.0,1970-01-01 00:07:03.455
423469,0.43,0.49,0.06,1970-01-01 00:07:03.469
423482,0.37,0.49,0.06,1970-01-01 00:07:03.482
423495,0.43,0.49,0.06,1970-01-01 00:07:03.495
423509,0.55,0.49,0.06,1970-01-01 00:07:03.509
423522,0.43,0.49,0.06,1970-01-01 00:07:03.522
423535,0.55,0.43,0.06,1970-01-01 00:07:03.535
423548,0.55,0.49,0.06,1970-01-01 00:07:03.548
423561,0.18,0.43,0.0,1970-01-01 00:07:03.561
423574,0.31,0.43,0.0,1970-01-01 00:07:03.574
423587,0.61,0.49,0.06,1970-01-01 00:07:03.587
423599,0.55,0.49,0.12,1970-01-01 00:07:03.599
423612,0.55,0.49,0.12,1970-01-01 00:07:03.612
423624,0.49,0.49,0.12,1970-01-01 00:07:03.624
423638,0.79,0.31,-0.24,1970-01-01 00:07:03.638
423650,2.38,0.79,0.37,1970-01-01 00:07:03.650
423665,-0.92,0.43,0.18,1970-01-01 00:07:03.665
423678,0.18,0.43,0.12,1970-01-01 00:07:03.678
423691,1.04,0.43,-0.24,1970-01-01 00:07:03.691
423705,0.24,0.55,0.12,1970-01-01 00:07:03.705
423718,0.37,0.61,0.31,1970-01-01 00:07:03.718
423732,1.04,0.43,-0.12,1970-01-01 00:07:03.732
423745,-0.06,0.49,-0.12,1970-01-01 00:07:03.745
423759,0.92,0.61,0.18,1970-01-01 00:07:03.759
423771,2.14,0.67,0.37,1970-01-01 00:07:03.771
423784,1.28,0.37,-0.12,1970-01-01 00:07:03.784
423796,-0.98,0.37,-0.06,1970-01-01 00:07:03.796
423809,0.43,0.43,-0.06,1970-01-01 00:07:03.809
423821,1.65,0.55,0.31,1970-01-01 00:07:03.821
423834,0.31,0.43,0.06,1970-01-01 00:07:03.834
423846,-0.43,0.37,0.0,1970-01-01 00:07:03.846
423859,0.67,0.43,0.06,1970-01-01 00:07:03.859
423871,1.16,0.49,0.12,1970-01-01 00:07:03.871
423884,0.85,0.49,0.12,1970-01-01 00:07:03.884
423896,-0.06,0.43,0.0,1970-01-01 00:07:03.896
423910,0.49,0.49,0.18,1970-01-01 00:07:03.910
423923,1.22,0.55,0.18,1970-01-01 00:07:03.923
423936,1.04,0.55,0.18,1970-01-01 00:07:03.936
423950,0.49,0.49,0.12,1970-01-01 00:07:03.950
423963,0.73,0.43,0.06,1970-01-01 00:07:03.963
423976,1.1,0.49,0.06,1970-01-01 00:07:03.976
423989,0.18,0.43,-0.12,1970-01-01 00:07:03.989
424002,0.0,0.37,-0.18,1970-01-01 00:07:04.002
424016,0.31,0.37,-0.18,1970-01-01 00:07:04.016
424031,0.49,0.37,-0.24,1970-01-01 00:07:04.031
424046,-0.73,0.43,0.18,1970-01-01 00:07:04.046
424059,-4.27,-0.31,-1.04,1970-01-01 00:07:04.059
