timestamp_ms,x,y,z
727608,0.49,0.43,0.06
727620,0.55,0.49,0.06
727633,0.67,0.49,0.12
727647,0.12,0.55,0.00
727660,0.24,0.49,0.06
727673,1.10,0.49,0.24
727686,0.49,0.49,0.06
727700,-0.12,0.49,-0.12
727713,0.92,0.49,0.00
727726,1.16,0.49,0.06
727739,0.43,0.49,-0.06
727752,0.55,0.49,0.00
727765,1.10,0.49,0.18
727778,0.92,0.43,0.12
727791,0.24,0.43,0.06
727804,-0.18,0.49,-0.06
727818,0.06,0.49,0.00
727831,1.16,0.49,0.24
727844,1.16,0.49,0.24
727857,0.61,0.49,0.06
727870,0.12,0.49,-0.06
727883,0.49,0.49,0.00
727895,1.04,0.43,0.12
727909,0.61,0.43,0.00
727922,-0.12,0.49,-0.12
727936,0.55,0.49,0.06
727951,0.98,0.49,0.18
727964,0.43,0.55,0.06
727977,0.12,0.49,0.00
727991,0.49,0.49,0.06
728004,0.85,0.43,0.12
728019,0.37,0.49,0.00
728033,0.06,0.49,-0.06
728047,0.79,0.49,0.06
728061,0.98,0.49,0.12
728076,0.37,0.49,-0.06
728091,0.67,0.43,0.06
728106,0.67,0.49,0.06
728121,0.67,0.43,0.06
728135,0.55,0.49,0.06
728148,0.06,0.55,0.00
728161,0.37,0.55,0.06
728174,1.22,0.49,0.24
728187,0.92,0.49,0.12
728201,0.61,0.55,0.06
728214,0.61,0.49,0.06
728227,0.61,0.43,0.00
728242,0.12,0.49,-0.06
728255,0.43,0.49,0.00
728269,1.04,0.49,0.12
728283,0.67,0.49,0.06
728299,0.18,0.49,0.00
728313,0.37,0.49,0.06
728326,0.37,0.49,0.06
728339,0.37,0.49,0.06
728352,0.49,0.49,0.06
728365,0.61,0.49,0.06
728378,0.85,0.49,0.06
728391,0.67,0.49,0.00
728404,0.43,0.49,0.00
728417,0.37,0.49,0.00
728429,0.37,0.55,0.00
728442,0.43,0.49,0.06
728456,0.37,0.49,0.06
728469,0.49,0.55,0.06
728482,1.10,0.49,0.18
728495,1.04,0.49,0.18
728507,0.73,0.49,0.00
728520,0.00,0.49,-0.06
728533,-0.18,0.49,-0.12
728547,0.49,0.43,0.00
728560,0.79,0.43,0.06
728575,0.98,0.49,0.12
728588,0.79,0.49,0.06
728601,0.12,0.49,-0.06
728615,0.18,0.49,0.00
728628,0.55,0.43,0.12
728641,0.31,0.55,0.06
728654,0.06,0.55,0.00
728668,1.22,0.43,0.18
728681,1.22,0.49,0.18
728698,-0.24,0.49,-0.12
728713,0.85,0.49,0.06
728726,1.04,0.49,0.12
728739,0.49,0.49,0.00
728752,0.06,0.49,0.00
728765,0.55,0.55,0.12
728778,1.59,0.55,0.24
728791,1.10,0.49,0.18
728804,-0.24,0.49,-0.12
728817,0.24,0.49,0.00
728830,1.40,0.43,0.24
728843,0.73,0.49,0.12
728856,-0.06,0.49,-0.06
728870,0.18,0.49,-0.06
728885,1.16,0.43,0.18
728900,0.73,0.49,0.06
728914,-0.61,0.55,-0.18
728929,1.10,0.49,0.18
728943,2.01,0.49,0.37
728958,-0.18,0.55,-0.06
728971,-0.67,0.55,-0.18
728987,0.98,0.49,0.18
729000,1.28,0.49,0.12
729013,0.55,0.49,0.00
729025,0.24,0.43,-0.06
729039,0.55,0.43,0.00
729051,0.85,0.49,0.06
729065,0.24,0.49,-0.06
729078,-0.12,0.49,-0.12
729091,0.18,0.49,0.00
729104,1.22,0.49,0.24
729117,0.73,0.49,0.12
729130,0.18,0.55,0.00
729144,0.61,0.49,0.12
729157,0.92,0.49,0.18
729170,0.67,0.49,0.06
729183,0.49,0.49,0.00
729197,0.37,0.49,-0.06
729210,0.92,0.49,0.06
729223,1.10,0.49,0.12
729236,0.37,0.49,-0.06
729249,0.12,0.49,-0.06
729262,0.79,0.49,0.12
729275,0.92,0.49,0.12
729288,0.92,0.55,0.18
729301,0.43,0.55,0.06
729314,0.31,0.49,0.00
729327,0.79,0.43,0.12
729340,0.55,0.49,0.06
729353,0.49,0.43,0.00
729366,0.61,0.43,0.00
729379,0.67,0.43,0.06
729392,0.55,0.49,0.06
729405,0.49,0.43,0.06
729418,0.24,0.49,0.00
729431,0.49,0.49,0.06
729444,0.92,0.49,0.18
729457,0.67,0.49,0.12
729472,0.37,0.49,0.00
729487,0.24,0.43,0.00
729501,0.31,0.43,0.00
729516,0.31,0.49,0.00
729530,0.61,0.43,0.06
729542,0.79,0.43,0.06
729555,1.04,0.49,0.18
729568,0.73,0.49,0.06
729581,0.24,0.49,0.00
729594,-0.06,0.55,0.00
729607,0.85,0.49,0.12
729621,1.04,0.49,0.18
729634,0.31,0.55,0.00
729647,0.73,0.49,0.06
729660,0.73,0.49,0.06
729673,0.12,0.49,-0.06
729686,0.00,0.55,-0.12
729699,0.98,0.43,0.12
729712,0.73,0.49,0.06
729725,0.43,0.49,0.06
729738,0.61,0.49,0.06
729752,0.67,0.43,0.12
729765,0.67,0.49,0.12
729778,0.79,0.49,0.18
729790,0.12,0.49,0.00
729804,-0.06,0.49,-0.06
729817,0.18,0.49,-0.06
729830,0.73,0.49,0.06
729842,0.79,0.43,0.06
729856,0.92,0.49,0.12
729868,0.73,0.49,0.12
729882,0.37,0.49,0.00
729895,0.24,0.49,-0.06
729908,0.55,0.49,0.06
729921,0.79,0.49,0.12
729933,0.73,0.55,0.12
729947,0.79,0.49,0.12
729960,0.79,0.49,0.06
729973,0.43,0.49,0.00
729986,0.12,0.49,-0.12
729999,0.55,0.49,0.00
730012,0.85,0.49,0.06
730025,0.55,0.49,0.00
730039,0.24,0.49,0.00
730052,0.61,0.43,0.12
730064,0.79,0.43,0.12
730077,0.37,0.49,0.06
730090,0.12,0.49,0.00
730103,0.31,0.49,0.00
730116,0.85,0.43,0.12
730130,0.73,0.43,0.06
730143,0.43,0.49,0.00
730156,0.55,0.49,0.06
730169,0.61,0.49,0.00
730182,0.49,0.49,0.00
730196,0.49,0.49,0.00
730209,0.49,0.49,0.00
730223,0.79,0.49,0.12
730237,0.92,0.49,0.18
730250,0.43,0.49,0.06
730263,0.00,0.49,0.00
730276,0.55,0.49,0.06
730289,0.98,0.49,0.12
730302,0.49,0.49,0.00
730315,0.18,0.49,-0.12
730328,0.92,0.43,0.06
730341,0.85,0.43,0.06
730354,0.43,0.43,0.00
730368,0.37,0.49,0.06
730381,0.79,0.49,0.12
730393,0.55,0.49,0.12
730406,0.12,0.49,0.06
730419,-0.18,0.49,-0.06
730432,0.55,0.49,0.12
730446,1.10,0.49,0.18
730459,0.73,0.49,0.06
730472,0.31,0.49,-0.06
730485,0.18,0.43,-0.06
730499,0.73,0.49,0.00
730512,0.73,0.49,0.06
730525,0.79,0.49,0.06
730537,0.92,0.49,0.12
730550,0.73,0.55,0.12
730563,-0.06,0.49,0.00
730576,0.06,0.49,0.00
730589,0.98,0.49,0.18
730602,0.85,0.49,0.12
730616,0.55,0.55,0.06
730628,0.98,0.49,0.12
730642,0.92,0.43,0.06
730655,0.31,0.49,-0.06
730668,0.24,0.49,-0.06
730682,0.31,0.49,0.00
730695,0.79,0.49,0.12
730707,1.10,0.49,0.24
730720,0.43,0.49,0.12
730733,0.37,0.49,0.06
730746,0.61,0.49,0.12
730759,0.31,0.55,0.06
730772,0.18,0.49,0.00
730785,0.61,0.49,0.06
730798,0.92,0.49,0.06
730812,0.61,0.49,0.00
730825,0.61,0.49,0.00
730838,0.79,0.49,0.06
730851,0.43,0.49,0.00
730863,0.55,0.49,0.00
730876,0.79,0.49,0.12
730889,0.24,0.49,0.00
730902,0.12,0.43,0.00
730915,0.73,0.49,0.12
730928,0.43,0.49,0.12
730941,0.24,0.49,0.06
730953,0.79,0.43,0.12
730966,0.43,0.49,0.00
730979,0.18,0.49,-0.06
730992,0.73,0.49,0.06
731005,1.04,0.49,0.12
731019,0.85,0.43,0.12
731032,0.55,0.49,0.06
731047,0.37,0.49,0.00
731061,0.55,0.49,0.06
731074,0.43,0.49,0.06
731088,0.24,0.49,0.00
731100,0.92,0.43,0.12
731114,0.98,0.49,0.18
731127,0.61,0.49,0.06
731140,0.37,0.49,-0.06
731153,0.31,0.49,0.00
731166,0.67,0.49,0.06
731179,0.92,0.49,0.06
731192,0.92,0.43,0.12
731206,0.49,0.49,0.06
731218,0.06,0.49,-0.06
731232,0.79,0.55,0.12
731245,1.28,0.49,0.24
731258,0.37,0.49,0.00
731271,-0.18,0.49,-0.12
731284,0.00,0.49,0.06
731298,1.10,0.43,0.12
731310,0.79,0.43,0.12
731324,0.31,0.49,-0.06
731337,0.61,0.49,0.06
731350,0.79,0.43,0.12
731364,0.24,0.49,0.06
731377,-0.12,0.49,-0.06
731392,0.55,0.49,0.12
731405,1.22,0.43,0.24
731418,0.43,0.43,0.06
731431,0.00,0.49,0.00
731444,0.73,0.43,0.06
731457,1.04,0.49,0.12
731470,0.79,0.49,0.06
731483,0.37,0.55,0.00
731496,0.79,0.49,0.06
731509,0.92,0.49,0.06
731523,0.37,0.49,0.00
731536,0.24,0.49,0.00
731549,0.55,0.49,0.06
731562,0.79,0.49,0.12
731575,0.85,0.55,0.12
731588,0.55,0.55,0.06
731601,0.31,0.49,0.00
731614,0.31,0.49,-0.06
731627,0.43,0.49,-0.06
731640,0.49,0.49,0.06
731652,0.24,0.49,0.00
731666,0.73,0.43,0.06
731679,0.79,0.43,0.06
731692,0.61,0.49,0.06
731705,0.24,0.55,0.06
731718,0.49,0.49,0.06
731731,0.73,0.49,0.12
731744,0.49,0.49,0.06
731757,0.18,0.49,0.06
731769,0.67,0.49,0.06
731783,1.04,0.49,0.12
731796,0.49,0.49,0.00
731809,0.00,0.55,-0.12
731822,0.06,0.49,-0.06
731835,1.04,0.49,0.12
731848,1.04,0.55,0.12
731860,0.61,0.55,0.00
731875,0.55,0.55,0.06
731889,0.92,0.49,0.18
731903,0.67,0.49,0.06
731916,0.31,0.49,0.00
731929,0.18,0.55,-0.06
731942,0.73,0.49,0.06
731955,0.55,0.43,0.06
731968,0.24,0.49,0.00
731982,0.92,0.49,0.12
731995,0.79,0.43,0.12
732008,0.12,0.49,0.00
732020,0.00,0.49,-0.06
732033,0.37,0.49,0.06
732046,1.10,0.49,0.18
732059,0.92,0.49,0.18
732073,0.49,0.49,0.06
732085,0.55,0.49,0.06
732098,0.31,0.49,0.00
732113,-0.06,0.43,-0.06
732128,0.24,0.49,-0.06
732143,0.92,0.49,0.12
732156,0.79,0.49,0.06
732169,0.31,0.55,0.00
732182,0.37,0.49,0.00
732195,0.79,0.49,0.18
732208,1.10,0.49,0.18
732221,-0.73,0.37,-0.24
732234,1.46,0.55,0.24
732248,3.72,0.31,0.73
732261,-2.01,0.49,-0.49
732274,-0.79,0.49,-0.31
732287,2.08,0.49,0.31
732300,0.31,0.49,0.06
732314,-2.08,0.49,-0.49
732327,1.65,0.49,0.31
732340,3.30,0.37,0.61
732353,-1.04,0.49,-0.31
732366,-1.95,0.49,-0.49
732379,-0.06,0.49,-0.06
732392,1.83,0.43,0.31
732405,-0.06,0.55,-0.12
732419,-0.06,0.55,0.00
732432,1.46,0.49,0.31
732445,1.89,0.49,0.37
732457,-0.12,0.49,-0.06
732470,-0.67,0.55,-0.18
732484,0.85,0.49,0.12
732496,1.46,0.49,0.24
732509,1.16,0.49,0.12
732522,-0.18,0.49,-0.12
732536,0.37,0.49,0.00
732549,0.67,0.43,0.06
732562,0.12,0.49,-0.06
732575,0.31,0.49,0.00
732588,0.37,0.49,0.00
732601,0.24,0.49,0.00
732614,0.92,0.49,0.12
732627,0.61,0.43,0.06
732641,0.18,0.49,0.00
732655,0.43,0.49,0.00
732668,0.55,0.43,0.00
732683,0.43,0.49,0.00
732697,0.49,0.49,0.00
732710,0.55,0.55,0.00
732723,0.85,0.43,0.12
732736,0.61,0.49,0.06
732749,0.18,0.49,-0.06
732762,0.37,0.55,0.00
732775,0.55,0.49,0.06
732788,0.79,0.49,0.12
732801,0.61,0.55,0.06
732814,0.55,0.55,0.06
732827,1.04,0.49,0.12
732840,0.79,0.49,0.06
732853,0.18,0.49,-0.06
732866,0.43,0.43,0.00
732879,0.55,0.49,0.06
732892,0.55,0.49,0.06
732905,0.55,0.49,0.06
732918,0.43,0.49,0.06
732932,0.55,0.49,0.06
732946,0.79,0.49,0.12
732958,0.73,0.49,0.12
732971,0.43,0.49,0.06
732985,0.12,0.49,-0.06
732998,0.37,0.49,0.00
733011,0.61,0.43,0.06
733024,0.73,0.49,0.06
733037,0.85,0.49,0.06
733050,1.10,0.49,0.12
733063,0.37,0.43,0.00
733075,-0.67,0.49,-0.24
733089,1.10,0.49,0.18
733101,1.59,0.49,0.31
733115,-0.12,0.49,-0.06
733128,-0.49,0.49,-0.12
733141,0.31,0.43,0.00
733154,1.28,0.43,0.18
733167,0.73,0.43,0.06
733180,-0.85,0.55,-0.18
733193,0.00,0.49,-0.06
733206,1.34,0.49,0.18
733219,0.85,0.49,0.06
733233,-0.31,0.55,-0.12
733246,0.49,0.49,0.00
733259,1.59,0.49,0.18
733271,1.83,0.49,0.24
733284,-0.55,0.55,-0.24
733298,-1.16,0.55,-0.37
733311,1.53,0.49,0.24
733324,2.08,0.49,0.43
733337,-0.12,0.61,-0.06
733351,0.00,0.55,-0.06
733364,0.61,0.55,0.06
733377,0.55,0.55,0.00
733390,0.12,0.49,-0.12
733403,0.18,0.49,-0.06
733416,0.73,0.49,0.06
733429,1.16,0.43,0.12
733441,0.79,0.49,0.06
733454,0.12,0.49,-0.06
733467,15.32,0.55,-0.06
733480,0.67,0.55,0.12
733493,1.16,0.49,0.24
733506,0.55,0.49,0.06
733519,0.06,0.49,-0.06
733532,0.12,0.49,0.06
733545,1.16,0.43,0.12
733558,0.79,0.49,0.06
733571,-0.31,0.49,-0.18
733584,0.18,0.49,-0.06
733597,0.85,0.49,0.12
733610,0.79,0.49,0.06
733623,0.43,0.43,0.00
733637,0.37,0.49,0.06
733650,0.73,0.49,0.18
733663,0.37,0.49,0.06
733675,0.06,0.49,-0.06
733688,0.31,0.49,0.00
733701,0.73,0.49,0.12
733714,0.49,0.49,0.00
733727,0.18,0.49,-0.06
733740,0.55,0.49,0.00
733753,0.92,0.49,0.12
733766,0.85,0.49,0.12
733779,0.55,0.49,0.00
733792,0.37,0.43,-0.06
733805,-0.24,0.49,-0.12
733818,0.06,0.49,-0.06
733831,0.49,0.49,0.06
733845,0.79,0.49,0.18
733861,1.22,0.49,0.24
733874,0.67,0.49,0.12
733890,0.00,0.49,-0.12
733904,0.49,0.55,0.00
733918,0.85,0.43,0.12
733931,0.67,0.55,0.06
733945,0.24,0.49,0.00
733959,0.31,0.49,0.00
733972,0.79,0.49,0.12
733984,1.34,0.49,0.18
733997,-0.37,0.43,-0.12
734010,-0.92,0.49,-0.31
734024,-0.06,0.43,-0.06
734037,1.22,0.43,0.18
734050,0.24,0.43,-0.06
734063,0.12,0.43,-0.06
734076,0.61,0.37,0.12
734089,0.37,0.43,0.06
734103,0.00,0.43,0.06
734118,0.85,0.43,0.24
734131,1.04,0.49,0.24
734144,0.31,0.49,0.00
734157,0.18,0.49,0.00
734170,0.98,0.49,0.18
734183,0.92,0.49,0.18
734196,-0.12,0.49,-0.06
734209,-0.49,0.55,-0.18
734223,1.04,0.37,0.00
734236,0.98,0.37,0.00
734248,-0.31,0.43,-0.18
734262,-0.49,0.43,-0.12
734275,1.46,0.37,0.31
734287,-0.43,0.61,-0.06
734300,-2.01,0.55,-0.43
734314,0.37,0.49,0.18
734327,0.79,0.43,0.37
734340,0.49,0.49,0.31
734353,0.31,0.49,0.06
734366,2.08,0.43,0.31
734379,0.31,0.49,-0.12
734392,-1.77,0.55,-0.55
734406,-0.49,0.55,-0.31
734419,2.81,0.37,0.43
734432,3.60,0.43,0.61
734445,-1.10,0.55,-0.31
734458,-1.71,0.61,-0.43
734471,1.77,0.49,0.31
734484,2.08,0.49,0.37
734497,0.55,0.49,0.06
734510,-0.31,0.55,-0.06
734523,1.10,0.49,0.18
734537,1.40,0.49,0.18
734550,0.18,0.49,-0.12
734563,-0.61,0.49,-0.24
734577,0.55,0.49,0.06
734591,1.53,0.43,0.31
734604,0.61,0.49,0.06
734617,-0.61,0.49,-0.18
734631,-0.43,0.49,-0.06
734644,0.98,0.49,0.24
734657,0.92,0.49,0.18
734669,-0.18,0.49,-0.06
734682,-0.55,0.55,-0.12
734696,1.34,0.49,0.18
734708,1.46,0.49,0.18
734721,-0.31,0.49,-0.18
734735,-0.37,0.49,-0.18
734748,0.31,0.43,-0.06
734761,0.79,0.49,0.06
734774,0.31,0.49,0.00
734787,0.06,0.49,0.00
734799,0.61,0.49,0.12
734812,1.22,0.49,0.24
734827,0.85,0.49,0.18
734841,0.00,0.49,-0.06
734855,-0.06,0.49,-0.06
734868,0.98,0.43,0.12
734882,0.79,0.49,0.06
734895,-0.06,0.49,-0.12
734908,0.37,0.43,-0.06
734922,0.92,0.43,0.06
734934,0.92,0.49,0.06
734947,-0.12,0.55,-0.06
734960,-0.18,0.55,-0.06
734974,1.04,0.49,0.24
734986,1.10,0.49,0.24
734999,0.55,0.49,0.00
735012,-0.24,0.49,0.00
735025,0.24,0.55,0.06
735039,1.22,0.43,0.12
735052,0.61,0.49,0.00
735065,-0.43,0.49,-0.18
735078,0.12,0.55,-0.12
735091,1.40,0.49,0.24
735104,0.85,0.55,0.12
735117,-0.06,0.55,-0.06
735131,0.37,0.49,0.06
735144,1.10,0.49,0.24
735159,0.79,0.49,0.12
735171,0.00,0.49,-0.06
735186,0.49,0.49,0.00
735199,1.40,0.49,0.18
735212,1.59,0.49,0.24
735225,-0.31,0.49,-0.18
735239,-0.49,0.49,-0.18
735253,0.61,0.49,0.06
735268,0.98,0.43,0.12
735280,0.55,0.49,0.06
735293,0.06,0.49,-0.06
735306,0.24,0.55,0.06
735319,0.92,0.55,0.18
735332,0.67,0.55,0.12
735345,-0.06,0.55,0.00
735358,-0.12,0.55,-0.06
735371,0.49,0.55,0.24
735384,1.59,0.49,0.24
735397,0.67,0.55,0.06
735410,0.12,0.49,-0.12
735423,0.43,0.49,0.00
735436,0.85,0.49,0.12
735450,0.98,0.49,0.18
735463,0.92,0.49,0.12
735475,0.12,0.55,0.00
735489,0.18,0.49,0.00
735502,0.98,0.49,0.18
735514,1.10,0.49,0.18
735528,0.73,0.49,0.06
735541,0.06,0.49,-0.12
735554,0.37,0.49,-0.06
735567,0.67,0.43,0.06
735580,0.67,0.49,0.06
735593,0.55,0.55,0.06
735606,0.61,0.55,0.12
735619,0.49,0.55,0.06
735632,0.00,0.49,-0.06
735645,0.18,0.49,0.00
735658,0.67,0.55,0.06
735671,1.59,0.49,0.24
735684,1.22,0.55,0.18
735697,0.12,0.55,-0.06
735710,0.55,0.49,0.00
735722,0.98,0.49,0.12
735735,0.18,0.49,-0.06
735748,0.18,0.55,0.00
735762,0.79,0.55,0.06
735774,1.04,0.55,0.06
735787,1.10,0.49,0.12
735800,0.24,0.49,-0.06
735813,0.18,0.49,-0.12
735826,0.43,0.49,0.12
735839,1.34,0.49,0.18
735852,0.98,0.55,0.12
735865,0.18,0.49,-0.06
735878,0.24,0.49,0.00
735891,0.31,0.49,0.00
735904,0.43,0.55,0.06
735918,0.98,0.49,0.18
735930,1.22,0.49,0.18
735943,0.12,0.49,-0.06
735956,-0.98,0.49,-0.24
735970,0.49,0.49,0.00
735983,1.89,0.49,0.37
735996,0.85,0.43,0.12
736009,-0.61,0.49,-0.18
736022,-0.12,0.49,-0.12
736035,1.10,0.43,0.18
736048,1.65,0.43,0.31
736061,-0.24,0.49,-0.12
736075,-0.55,0.49,-0.12
736089,1.34,0.37,0.24
736102,1.22,0.43,0.18
736115,-0.67,0.43,-0.18
736128,-0.24,0.49,-0.12
736142,0.73,0.43,0.06
736155,1.40,0.49,0.24
736168,0.98,0.43,0.18
736181,-0.06,0.43,-0.06
736194,-0.06,0.37,-0.06
736207,0.24,0.43,0.12
736220,0.55,0.43,0.06
736233,0.37,0.43,0.06
736246,0.49,0.43,0.12
736259,0.79,0.43,0.18
736273,0.18,0.43,0.12
736286,-0.37,0.43,0.00
736299,-0.37,0.43,0.00
736313,0.61,0.49,0.18
736325,0.85,0.49,0.18
736338,0.37,0.49,0.00
736351,0.18,0.49,-0.06
736364,0.79,0.49,0.00
736377,1.16,0.43,0.06
736389,0.61,0.49,0.00
736402,0.06,0.55,-0.12
736415,0.67,0.49,0.06
736428,1.04,0.49,0.12
736441,0.49,0.49,0.12
736454,-0.12,0.55,-0.06
736468,-0.06,0.49,0.00
736481,0.61,0.55,0.12
736494,1.04,0.55,0.18
736507,0.85,0.55,0.06
736519,0.31,0.55,-0.06
736533,0.61,0.49,0.00
736546,0.79,0.49,0.06
736558,0.55,0.49,0.00
736572,0.49,0.55,0.00
736585,0.73,0.49,0.06
736597,0.00,0.61,-0.06
736610,0.37,0.61,0.06
736623,1.22,0.55,0.24
736636,1.22,0.55,0.18
736649,0.18,0.55,0.00
736662,-0.24,0.61,-0.06
736675,0.98,0.49,0.06
736688,0.79,0.49,0.00
736701,0.49,0.55,-0.06
736714,0.98,0.49,0.06
736727,1.28,0.49,0.24
736740,1.28,0.43,0.18
736753,-0.31,0.43,-0.18
736766,-4.21,0.67,-0.98
736780,1.77,0.61,0.43
736793,7.51,0.49,1.77
736806,-0.43,0.55,0.06
736819,-7.20,0.61,-1.53
736832,-0.18,0.43,-0.18
736845,4.88,0.61,0.92
736858,1.89,0.92,0.24
736871,-2.32,0.85,-0.73
736885,-2.75,0.67,0.18
736900,6.23,0.55,1.28
736913,2.14,0.61,0.31
736926,-3.23,0.61,-0.92
736939,-4.94,0.67,-1.40
736952,2.38,0.43,0.18
736965,3.17,0.43,0.49
736978,-2.14,0.67,-0.55
736992,-0.73,0.55,-0.18
737005,3.23,0.49,0.73
737018,2.56,0.43,0.67
737031,-1.71,0.49,-0.31
737044,-3.30,0.43,-0.85
737057,-0.18,0.43,-0.18
737070,2.44,0.43,0.49
737084,2.50,0.55,0.67
737098,0.92,0.55,-15.38
737113,-0.73,0.43,-0.31
737126,-1.22,0.55,-0.43
737140,-0.37,0.55,-0.18
737153,1.28,0.55,0.18
737166,3.11,0.55,0.49
737180,2.14,0.49,0.31
737193,-1.10,0.55,-0.31
737206,-1.28,0.61,-0.31
737219,-0.06,0.49,15.56
737232,1.65,0.49,0.31
737245,1.16,0.55,0.18
737258,0.85,0.49,0.12
737271,0.98,0.49,0.06
737284,0.73,0.49,-0.24
737297,-0.73,0.43,-0.43
737310,-1.04,0.49,-0.43
737323,1.77,0.43,0.31
737336,2.87,0.43,0.61
737349,2.14,0.43,0.12
737362,-0.85,0.49,-0.18
737376,-0.98,0.55,-0.12
737388,0.67,0.43,0.24
737401,0.85,0.49,0.24
737414,0.67,0.49,0.18
737427,0.55,0.49,0.06
737440,1.10,0.43,0.12
737453,0.37,0.43,-0.18
737466,-0.37,0.43,-0.37
737479,0.12,0.49,15.38
737492,1.65,0.49,0.24
737505,0.73,0.49,0.12
737518,-0.37,0.55,-0.06
737531,0.67,0.49,0.18
737543,1.46,0.49,0.31
737556,0.00,0.49,-0.06
737570,-0.73,0.55,-0.18
737583,1.71,0.49,0.31
737596,2.50,0.49,0.37
737609,1.59,0.43,0.12
737622,-1.16,0.49,-0.49
737636,-0.92,0.49,-0.37
737650,1.71,0.49,0.31
737663,2.32,0.49,0.43
737675,0.24,0.55,0.00
737690,-0.67,0.55,-0.12
737705,0.18,0.49,0.12
737719,0.85,0.49,0.24
737733,0.67,0.49,0.12
737746,0.31,0.55,0.00
737760,0.98,0.43,0.06
737774,0.73,0.43,-0.06
737790,-0.12,0.49,-0.24
737806,1.04,0.49,0.06
737819,1.10,0.55,0.12
737835,0.85,0.43,0.18
737849,-0.06,0.49,0.00
737864,-0.49,0.55,-0.12
737879,1.71,0.49,0.43
737894,1.46,0.55,0.31
737907,0.37,0.49,0.00
737922,0.55,0.43,0.00
737936,0.12,0.43,-0.18
737950,-0.18,0.49,-0.24
737963,0.85,0.43,0.06
737978,1.10,0.49,0.12
737990,0.92,0.49,0.18
738006,0.67,0.49,0.12
738019,-0.18,0.55,0.00
738033,-0.24,0.49,-0.06
738046,0.85,0.55,0.24
738060,1.40,0.49,0.31
738073,1.10,0.49,0.18
738088,-0.18,0.49,-0.12
738102,1.10,0.43,0.06
738116,0.61,0.43,-0.06
738131,0.12,0.49,-0.12
738146,0.61,0.49,0.06
738161,0.98,0.49,0.18
738175,0.49,0.55,0.06
738190,-0.06,0.55,0.00
738205,0.73,0.49,0.18
738219,0.98,0.49,0.18
738232,0.49,0.49,0.06
738245,0.06,0.49,-0.06
738259,0.18,0.49,-0.06
738272,0.55,0.49,-0.06
738287,0.37,0.43,-0.06
738300,0.73,0.49,0.06
738313,0.79,0.49,0.06
738328,0.61,0.49,0.06
738341,0.43,0.49,0.06
738354,0.18,0.55,0.06
738367,0.43,0.49,0.12
738381,0.79,0.49,0.18
738394,0.67,0.49,0.12
738407,0.49,0.49,0.06
738422,0.06,0.49,-0.12
738437,0.55,0.49,-0.06
738451,0.73,0.49,0.00
738464,0.73,0.49,0.00
738479,0.49,0.43,0.00
738492,0.61,0.49,0.06
738507,0.67,0.49,0.06
738520,0.37,0.55,0.00
738535,0.55,0.49,0.06
738550,0.61,0.49,0.06
738565,0.61,0.49,0.06
738580,0.24,0.49,-0.06
738594,0.37,0.49,0.00
738607,0.92,0.43,0.06
738621,0.18,0.49,-0.06
738634,0.37,0.43,0.00
738647,0.92,0.49,0.12
738661,0.24,0.43,0.00
738675,-0.12,0.49,-0.12
738688,1.04,0.43,0.18
738701,1.10,0.49,0.18
738714,0.55,0.49,0.12
738727,0.00,0.49,-0.06
738741,0.73,0.49,0.12
738754,0.92,0.43,0.12
738767,0.18,0.49,0.00
738780,0.31,0.49,-0.06
738794,0.79,0.49,0.06
738807,1.22,0.49,0.12
738820,0.12,0.49,-0.06
738833,-0.24,0.49,-0.12
738846,0.79,0.49,0.06
738860,0.92,0.49,0.18
738873,0.31,0.49,0.06
738886,0.24,0.49,0.06
738899,0.55,0.49,0.06
738912,1.04,0.43,0.18
738925,0.24,0.49,0.00
738938,-0.24,0.49,-0.12
738951,0.61,0.49,0.06
738964,1.22,0.43,0.18
738977,0.55,0.43,0.06
738990,0.12,0.43,-0.06
739003,0.24,0.43,0.00
739016,0.49,0.49,0.06
739029,0.79,0.43,0.12
739042,0.49,0.49,0.06
739055,0.37,0.55,0.06
739068,0.79,0.49,0.12
739081,0.55,0.43,0.06
739094,0.37,0.49,0.00
739109,0.31,0.49,0.00
739121,0.55,0.49,0.06
739136,0.85,0.43,0.12
739149,0.18,0.43,-0.06
739162,0.18,0.49,0.00
739175,0.55,0.49,0.12
739189,0.49,0.49,0.12
739204,0.37,0.49,0.06
739218,0.55,0.61,0.12
739232,1.04,0.55,0.24
739246,0.37,0.61,0.06
739261,0.49,0.61,0.06
739275,1.53,0.55,0.24
739287,0.79,0.55,0.06
739300,0.79,0.49,0.06
739314,-0.73,0.49,-0.31
739327,-1.53,0.61,-0.49
739340,3.23,0.43,0.55
739353,2.26,0.55,0.43
739366,-2.08,0.61,-0.49
739379,0.24,0.55,0.00
739392,4.09,0.37,0.79
739405,-0.37,0.49,-0.18
739418,-4.21,0.61,-0.98
739433,0.37,0.55,-0.06
739446,4.64,0.43,0.92
739459,-0.06,0.61,-0.06
739473,-2.14,0.61,-0.49
739486,4.03,0.43,0.79
739499,4.03,0.43,0.79
739512,0.00,0.49,-0.12
739525,-4.21,0.61,-1.04
739538,-0.31,0.49,-0.18
739551,3.42,0.73,0.73
739564,1.65,0.73,0.43
739577,0.06,0.73,0.12
739590,1.59,0.61,0.43
739604,3.11,0.61,0.73
739616,0.55,0.67,0.12
739630,-1.59,0.67,-0.43
739643,-2.38,0.55,-0.67
